OrderID,OrderDate,CustomerID,Region,Category,SubCategory,Product,Quantity,UnitPrice,Sales,Profit
2524,2023-11-06,CUST358,East,OfficeSupplies,Paper,Paper B,3,614,1842,415.23
2525,2023-12-16,CUST397,North,Technology,Laptops,Laptop A,9,468,4212,300.49
2526,2023-04-02,CUST181,South,OfficeSupplies,Art,Art A,7,305,2135,423.71
2527,2023-07-08,CUST347,South,Technology,Accessories,Accessory B,7,430,3010,691.95
2528,2023-07-06,CUST038,West,OfficeSupplies,Paper,Paper A,5,475,2375,508.79
2529,2023-02-22,CUST399,North,Technology,Phones,Phone C,3,909,2727,644.85
2530,2023-07-01,CUST125,East,OfficeSupplies,Paper,Paper B,3,43,129,32.19
2531,2023-01-03,CUST064,North,Furniture,Bookcases,Bookcase B,4,527,2108,115.79
2532,2023-07-22,CUST411,South,Furniture,Bookcases,Bookcase A,1,25,25,3.29
2533,2023-04-12,CUST046,East,Technology,Accessories,Accessory B,2,607,1214,82.98
2534,2023-04-21,CUST338,North,Technology,Laptops,Laptop A,1,451,451,34.13
2535,2023-06-08,CUST412,East,Furniture,Tables,Table A,7,901,6307,1465.52
2536,2023-03-25,CUST451,East,OfficeSupplies,Art,Art B,3,902,2706,582.54
2537,2023-03-10,CUST265,West,Technology,Accessories,Accessory A,2,934,1868,268.63
2538,2023-07-08,CUST415,South,Technology,Phones,Phone C,2,80,160,20.73
2539,2023-03-26,CUST049,South,Furniture,Chairs,Chair A,6,693,4158,1023.74
2540,2023-08-06,CUST189,West,Technology,Accessories,Accessory A,5,350,1750,337.86
2541,2023-08-24,CUST026,East,Technology,Accessories,Accessory B,8,265,2120,159.11
2542,2023-05-03,CUST144,North,Furniture,Bookcases,Bookcase A,1,660,660,111.89
2543,2023-02-16,CUST351,South,OfficeSupplies,Art,Art A,8,212,1696,240.6
2544,2023-05-29,CUST322,East,Technology,Laptops,Laptop A,6,159,954,204.4
2545,2023-07-05,CUST318,South,Technology,Accessories,Accessory B,6,178,1068,253.68
2546,2023-09-21,CUST097,West,Technology,Accessories,Accessory B,5,203,1015,89.83
2547,2023-01-21,CUST200,South,Technology,Accessories,Accessory A,3,963,2889,158.89
2548,2023-09-05,CUST276,East,OfficeSupplies,Binders,Binder B,8,62,496,84.89
2549,2023-09-06,CUST093,North,Furniture,Bookcases,Bookcase A,9,275,2475,462.23
2550,2023-10-12,CUST080,East,OfficeSupplies,Art,Art A,4,88,352,30.94
2551,2023-02-06,CUST342,North,Technology,Phones,Phone B,7,411,2877,372.05
2552,2023-04-03,CUST336,North,OfficeSupplies,Binders,Binder A,6,416,2496,179.46
2553,2023-06-08,CUST014,South,OfficeSupplies,Binders,Binder B,5,229,1145,181.22
2554,2023-09-06,CUST091,East,OfficeSupplies,Paper,Paper A,8,977,7816,432.39
2555,2023-11-01,CUST427,North,Furniture,Tables,Table B,8,731,5848,1095.85
2556,2023-02-11,CUST135,North,OfficeSupplies,Paper,Paper B,4,877,3508,263.88
2557,2023-10-29,CUST322,West,Technology,Accessories,Accessory A,9,77,693,153.65
2558,2023-05-09,CUST087,East,Furniture,Chairs,Chair A,4,669,2676,190.34
2559,2023-03-08,CUST006,South,Technology,Accessories,Accessory B,6,569,3414,704.28
2560,2023-03-23,CUST087,South,Furniture,Chairs,Chair A,2,208,416,76.78
2561,2023-04-13,CUST024,East,Technology,Laptops,Laptop A,4,581,2324,125.11
2562,2023-09-08,CUST385,East,Furniture,Chairs,Chair C,5,632,3160,760.89
2563,2023-04-15,CUST495,North,OfficeSupplies,Art,Art B,3,50,150,30.74
2564,2023-08-04,CUST470,North,Furniture,Tables,Table A,1,540,540,42.58
2565,2023-02-04,CUST024,West,OfficeSupplies,Binders,Binder B,4,980,3920,359.16
2566,2023-02-28,CUST465,East,Technology,Laptops,Laptop A,3,954,2862,655.44
2567,2023-09-28,CUST249,South,Technology,Laptops,Laptop B,2,783,1566,339.1
2568,2023-08-06,CUST115,South,Furniture,Tables,Table B,4,303,1212,285.55
2569,2023-03-16,CUST466,North,OfficeSupplies,Paper,Paper B,2,107,214,49.48
2570,2023-06-27,CUST215,South,OfficeSupplies,Paper,Paper A,7,319,2233,316.11
2571,2023-07-23,CUST007,East,Technology,Accessories,Accessory B,1,542,542,48.42
2572,2023-06-25,CUST079,East,OfficeSupplies,Binders,Binder A,2,899,1798,150.58
2573,2023-05-12,CUST276,North,Technology,Laptops,Laptop A,2,633,1266,302.76
2574,2023-01-28,CUST333,South,OfficeSupplies,Binders,Binder A,1,192,192,16.83
2575,2023-04-22,CUST286,East,Technology,Laptops,Laptop A,6,40,240,18.91
2576,2023-08-05,CUST080,South,Furniture,Chairs,Chair C,3,581,1743,124.53
2577,2023-11-03,CUST022,North,Technology,Phones,Phone C,8,623,4984,980.5
2578,2023-12-23,CUST181,South,Technology,Accessories,Accessory B,4,680,2720,183.21
2579,2023-06-29,CUST181,East,Technology,Laptops,Laptop A,2,438,876,65.63
2580,2023-01-22,CUST066,West,Furniture,Tables,Table B,5,616,3080,574.53
2581,2023-04-13,CUST047,South,Furniture,Bookcases,Bookcase B,7,289,2023,116.93
2582,2023-03-26,CUST273,North,Furniture,Tables,Table B,3,77,231,31.17
2583,2023-02-18,CUST101,East,OfficeSupplies,Art,Art A,2,760,1520,78.08
2584,2023-02-28,CUST353,East,Technology,Accessories,Accessory A,3,958,2874,538.4
2585,2023-01-02,CUST243,West,Technology,Phones,Phone C,9,215,1935,428.45
2586,2023-03-23,CUST144,West,OfficeSupplies,Paper,Paper B,4,144,576,85.16
2587,2023-09-27,CUST247,East,OfficeSupplies,Binders,Binder B,3,393,1179,238.66
2588,2023-04-16,CUST032,North,Furniture,Bookcases,Bookcase A,1,73,73,16.42
2589,2023-05-17,CUST433,East,Technology,Phones,Phone A,1,104,104,23.41
2590,2023-03-03,CUST185,West,Furniture,Bookcases,Bookcase A,2,466,932,111.75
2591,2023-04-30,CUST170,East,OfficeSupplies,Art,Art A,4,86,344,48.69
2592,2023-06-21,CUST231,North,Furniture,Tables,Table A,3,630,1890,319.8
2593,2023-11-16,CUST102,North,OfficeSupplies,Binders,Binder B,2,958,1916,199.12
2594,2023-02-27,CUST112,North,Furniture,Chairs,Chair A,9,317,2853,263.29
2595,2023-07-15,CUST375,West,OfficeSupplies,Art,Art B,1,96,96,9.35
2596,2023-01-08,CUST300,West,Furniture,Chairs,Chair B,2,240,480,84.5
2597,2023-03-10,CUST415,West,Furniture,Tables,Table B,9,238,2142,177.24
2598,2023-05-06,CUST067,East,OfficeSupplies,Art,Art B,2,208,416,85.84
2599,2023-07-04,CUST253,North,OfficeSupplies,Paper,Paper B,9,926,8334,1082.47
2600,2023-01-03,CUST430,North,Technology,Laptops,Laptop A,4,541,2164,415.04
2601,2023-08-19,CUST300,South,Technology,Phones,Phone B,3,315,945,57.52
2602,2023-05-10,CUST445,East,OfficeSupplies,Paper,Paper A,6,813,4878,885.8
2603,2023-01-31,CUST492,North,Furniture,Chairs,Chair B,2,356,712,106.34
2604,2023-04-20,CUST069,North,OfficeSupplies,Binders,Binder A,8,687,5496,671.4
2605,2023-06-11,CUST485,South,Furniture,Bookcases,Bookcase A,7,771,5397,660.1
2606,2023-02-24,CUST323,East,Furniture,Chairs,Chair A,3,30,90,15.93
2607,2023-02-22,CUST198,South,Furniture,Chairs,Chair B,1,814,814,173.16
2608,2023-01-11,CUST359,South,Furniture,Bookcases,Bookcase B,2,990,1980,160.15
2609,2023-04-10,CUST104,North,Technology,Accessories,Accessory A,4,562,2248,401.82
2610,2023-06-30,CUST187,North,Technology,Laptops,Laptop A,2,495,990,195.24
2611,2023-01-30,CUST264,West,Furniture,Tables,Table B,2,829,1658,400.93
2612,2023-04-25,CUST276,East,OfficeSupplies,Binders,Binder A,8,285,2280,416.94
2613,2023-11-27,CUST207,West,Technology,Laptops,Laptop B,8,215,1720,88.96
2614,2023-02-09,CUST480,East,OfficeSupplies,Binders,Binder B,3,900,2700,242.8
2615,2023-06-16,CUST188,North,Technology,Accessories,Accessory A,9,805,7245,1003.71
2616,2023-04-07,CUST367,North,OfficeSupplies,Art,Art A,7,651,4557,764.15
2617,2023-01-12,CUST072,East,OfficeSupplies,Binders,Binder B,5,110,550,96.58
2618,2023-06-26,CUST282,South,OfficeSupplies,Binders,Binder A,5,538,2690,532.04
2619,2023-06-10,CUST107,East,Technology,Laptops,Laptop A,7,869,6083,897.73
2620,2023-08-30,CUST117,East,Technology,Accessories,Accessory B,7,933,6531,953.77
2621,2023-08-29,CUST422,East,Furniture,Chairs,Chair A,2,373,746,166.95
2622,2023-02-19,CUST166,North,Technology,Laptops,Laptop A,8,662,5296,885.74
2623,2023-03-13,CUST476,North,OfficeSupplies,Paper,Paper A,1,763,763,71.37
2624,2023-07-05,CUST070,West,Furniture,Bookcases,Bookcase B,6,250,1500,360.68
2625,2023-05-20,CUST099,North,Technology,Accessories,Accessory B,6,567,3402,258.13
2626,2023-04-14,CUST434,North,OfficeSupplies,Paper,Paper A,9,657,5913,838.11
2627,2023-07-02,CUST251,North,Furniture,Chairs,Chair B,9,83,747,107.31
2628,2023-09-26,CUST226,East,Furniture,Tables,Table B,3,190,570,76.26
2629,2023-08-18,CUST131,West,Furniture,Bookcases,Bookcase A,8,447,3576,655.41
2630,2023-07-11,CUST497,South,Furniture,Bookcases,Bookcase B,3,327,981,133.39
2631,2023-11-25,CUST372,West,OfficeSupplies,Binders,Binder A,5,839,4195,415.69
2632,2023-04-04,CUST452,West,OfficeSupplies,Art,Art A,5,133,665,122.81
2633,2023-03-04,CUST029,North,Technology,Laptops,Laptop B,2,528,1056,69.41
2634,2023-05-10,CUST293,South,Technology,Accessories,Accessory A,8,103,824,129.09
2635,2023-05-19,CUST314,West,OfficeSupplies,Binders,Binder A,3,500,1500,159.39
2636,2023-11-12,CUST351,East,Furniture,Chairs,Chair C,9,303,2727,336.03
2637,2023-07-11,CUST160,West,Furniture,Bookcases,Bookcase A,3,774,2322,240.96
2638,2023-11-18,CUST166,South,Technology,Laptops,Laptop A,3,236,708,56.16
2639,2023-07-14,CUST334,South,Furniture,Chairs,Chair A,9,308,2772,163.47
2640,2023-11-19,CUST346,North,Furniture,Bookcases,Bookcase B,2,397,794,138.75
2641,2023-05-29,CUST249,South,Technology,Accessories,Accessory B,1,409,409,89.5
2642,2023-07-17,CUST044,East,Furniture,Chairs,Chair C,4,544,2176,499.41
2643,2023-05-07,CUST379,North,Furniture,Chairs,Chair C,8,510,4080,968.18
2644,2023-03-17,CUST231,West,Furniture,Bookcases,Bookcase B,2,252,504,79.84
2645,2023-08-03,CUST158,West,Technology,Phones,Phone A,5,397,1985,472.78
2646,2023-03-10,CUST099,South,Technology,Phones,Phone A,1,966,966,152.16
2647,2023-06-10,CUST423,East,OfficeSupplies,Paper,Paper A,5,119,595,144.03
2648,2023-01-31,CUST011,West,Furniture,Chairs,Chair B,7,381,2667,140.83
2649,2023-04-15,CUST027,South,Furniture,Bookcases,Bookcase A,3,6,18,3.3
2650,2023-01-21,CUST058,West,OfficeSupplies,Paper,Paper B,5,696,3480,551.24
2651,2023-12-15,CUST020,South,Furniture,Tables,Table B,6,664,3984,744.56
2652,2023-05-01,CUST416,South,Furniture,Tables,Table A,6,685,4110,328.29
2653,2023-08-13,CUST001,West,OfficeSupplies,Binders,Binder A,3,777,2331,523.26
2654,2023-02-17,CUST409,West,Technology,Laptops,Laptop B,9,375,3375,602.82
2655,2023-04-04,CUST261,East,Furniture,Chairs,Chair C,2,794,1588,163.96
2656,2023-07-04,CUST175,North,Technology,Phones,Phone C,6,391,2346,409.28
2657,2023-03-10,CUST472,North,Technology,Phones,Phone C,8,762,6096,1361.18
2658,2023-08-04,CUST434,West,Furniture,Bookcases,Bookcase B,4,512,2048,436.23
2659,2023-11-28,CUST205,East,Technology,Phones,Phone C,7,605,4235,295.8
2660,2023-09-11,CUST216,North,OfficeSupplies,Binders,Binder B,9,502,4518,240.29
2661,2023-06-27,CUST077,North,OfficeSupplies,Binders,Binder B,2,531,1062,102.74
2662,2023-11-15,CUST325,East,Furniture,Tables,Table A,6,212,1272,245.16
2663,2023-10-07,CUST466,West,OfficeSupplies,Binders,Binder B,1,150,150,33.5
2664,2023-03-31,CUST453,West,Technology,Phones,Phone C,7,532,3724,522.32
2665,2023-01-29,CUST151,East,OfficeSupplies,Art,Art A,5,786,3930,653.42
2666,2023-10-16,CUST153,East,Furniture,Bookcases,Bookcase B,5,405,2025,293.44
2667,2023-07-05,CUST398,North,Furniture,Tables,Table B,4,162,648,142.33
2668,2023-12-25,CUST440,North,Technology,Laptops,Laptop B,2,667,1334,157.04
2669,2023-10-16,CUST231,East,Technology,Phones,Phone C,8,534,4272,715.9
2670,2023-07-08,CUST438,South,Furniture,Bookcases,Bookcase A,1,535,535,52.25
2671,2023-04-30,CUST101,North,Technology,Laptops,Laptop A,2,600,1200,193.79
2672,2023-11-26,CUST202,West,Technology,Accessories,Accessory B,8,857,6856,488.51
2673,2023-08-06,CUST445,East,OfficeSupplies,Art,Art A,1,596,596,112.0
2674,2023-08-15,CUST016,South,Furniture,Chairs,Chair C,8,528,4224,463.37
2675,2023-01-21,CUST178,North,Furniture,Bookcases,Bookcase B,4,789,3156,274.22
2676,2023-05-14,CUST472,West,OfficeSupplies,Binders,Binder B,4,669,2676,244.04
2677,2023-04-02,CUST437,East,Technology,Phones,Phone C,6,263,1578,233.32
2678,2023-04-13,CUST481,North,OfficeSupplies,Paper,Paper A,7,773,5411,1293.56
2679,2023-10-28,CUST226,North,Furniture,Chairs,Chair C,9,914,8226,1535.51
2680,2023-07-18,CUST302,South,Furniture,Chairs,Chair B,8,319,2552,589.98
2681,2023-04-16,CUST224,North,OfficeSupplies,Binders,Binder A,1,914,914,135.83
2682,2023-09-13,CUST442,South,OfficeSupplies,Art,Art A,8,113,904,150.66
2683,2023-12-13,CUST025,North,Furniture,Tables,Table B,4,342,1368,103.21
2684,2023-02-06,CUST282,West,Technology,Laptops,Laptop B,9,512,4608,648.41
2685,2023-11-24,CUST404,North,OfficeSupplies,Binders,Binder B,6,878,5268,819.77
2686,2023-02-22,CUST348,South,Furniture,Tables,Table B,3,239,717,179.17
2687,2023-10-14,CUST433,North,Furniture,Tables,Table B,7,104,728,142.33
2688,2023-01-15,CUST415,West,OfficeSupplies,Binders,Binder A,5,681,3405,685.3
2689,2023-04-24,CUST107,South,OfficeSupplies,Art,Art B,2,88,176,12.4
2690,2023-08-02,CUST306,East,Technology,Phones,Phone B,6,795,4770,1048.89
2691,2023-11-27,CUST412,North,Furniture,Chairs,Chair A,8,710,5680,407.14
2692,2023-05-19,CUST229,East,Technology,Phones,Phone B,2,443,886,61.18
2693,2023-04-28,CUST202,West,OfficeSupplies,Paper,Paper A,3,909,2727,652.4
2694,2023-07-10,CUST364,West,Technology,Accessories,Accessory B,3,697,2091,407.66
2695,2023-03-16,CUST295,South,Furniture,Tables,Table B,9,25,225,44.8
2696,2023-01-15,CUST211,West,Furniture,Bookcases,Bookcase A,6,153,918,74.32
2697,2023-11-02,CUST151,West,Technology,Laptops,Laptop A,5,264,1320,82.28
2698,2023-01-09,CUST121,East,OfficeSupplies,Art,Art A,3,423,1269,77.64
2699,2023-05-26,CUST353,West,OfficeSupplies,Paper,Paper B,8,247,1976,209.19
2700,2023-12-03,CUST043,North,OfficeSupplies,Paper,Paper A,2,522,1044,162.24
2701,2023-03-08,CUST396,East,OfficeSupplies,Paper,Paper A,4,16,64,5.73
2702,2023-09-15,CUST399,East,Technology,Laptops,Laptop B,7,929,6503,598.43
2703,2023-05-15,CUST222,West,Technology,Accessories,Accessory A,1,420,420,87.19
2704,2023-12-10,CUST262,South,OfficeSupplies,Art,Art A,2,860,1720,325.92
2705,2023-10-07,CUST358,North,Technology,Laptops,Laptop B,2,684,1368,324.89
2706,2023-07-22,CUST214,East,Furniture,Chairs,Chair B,6,28,168,16.58
2707,2023-02-13,CUST332,East,OfficeSupplies,Art,Art A,9,367,3303,213.06
2708,2023-07-18,CUST407,East,OfficeSupplies,Paper,Paper B,5,678,3390,523.22
2709,2023-08-22,CUST163,West,Furniture,Tables,Table B,4,609,2436,573.27
2710,2023-07-29,CUST206,South,Furniture,Chairs,Chair C,2,736,1472,88.68
2711,2023-04-16,CUST118,East,Furniture,Bookcases,Bookcase A,5,460,2300,227.02
2712,2023-04-10,CUST261,North,Furniture,Chairs,Chair A,1,309,309,32.01
2713,2023-11-24,CUST103,North,Technology,Laptops,Laptop B,9,297,2673,560.5
2714,2023-05-07,CUST424,South,Technology,Phones,Phone C,7,194,1358,170.91
2715,2023-02-22,CUST242,South,Furniture,Chairs,Chair B,6,648,3888,249.15
2716,2023-12-30,CUST112,South,OfficeSupplies,Art,Art B,9,11,99,14.72
2717,2023-07-16,CUST323,East,OfficeSupplies,Art,Art B,4,599,2396,428.51
2718,2023-12-26,CUST323,East,Furniture,Tables,Table B,7,779,5453,998.81
2719,2023-10-17,CUST362,South,Furniture,Tables,Table B,3,62,186,27.91
2720,2023-04-25,CUST210,South,OfficeSupplies,Paper,Paper B,9,820,7380,645.79
2721,2023-10-08,CUST372,South,Technology,Laptops,Laptop A,9,407,3663,836.54
2722,2023-12-01,CUST336,South,Furniture,Bookcases,Bookcase A,8,78,624,81.16
2723,2023-05-27,CUST255,North,Furniture,Bookcases,Bookcase A,5,639,3195,694.14
2724,2023-08-28,CUST394,West,OfficeSupplies,Binders,Binder A,3,802,2406,370.37
2725,2023-12-23,CUST105,South,Furniture,Tables,Table A,2,463,926,213.54
2726,2023-07-23,CUST310,South,Furniture,Bookcases,Bookcase A,6,623,3738,441.79
2727,2023-08-09,CUST379,South,Technology,Laptops,Laptop B,2,717,1434,262.26
2728,2023-12-15,CUST225,West,OfficeSupplies,Binders,Binder B,2,240,480,86.66
2729,2023-12-23,CUST246,North,Furniture,Chairs,Chair A,1,627,627,137.87
2730,2023-05-07,CUST104,North,Technology,Phones,Phone B,3,484,1452,293.94
2731,2023-08-23,CUST500,North,OfficeSupplies,Paper,Paper B,1,514,514,84.17
2732,2023-07-16,CUST273,East,Technology,Accessories,Accessory A,8,573,4584,307.26
2733,2023-05-17,CUST376,East,Furniture,Bookcases,Bookcase A,7,423,2961,719.19
2734,2023-11-06,CUST084,North,OfficeSupplies,Paper,Paper B,2,285,570,61.99
2735,2023-07-09,CUST439,North,Technology,Accessories,Accessory A,8,998,7984,896.62
2736,2023-05-19,CUST176,West,Technology,Laptops,Laptop B,8,811,6488,954.08
2737,2023-02-18,CUST302,West,OfficeSupplies,Art,Art B,6,140,840,116.45
2738,2023-08-07,CUST348,East,OfficeSupplies,Paper,Paper A,8,550,4400,682.83
2739,2023-08-24,CUST383,West,OfficeSupplies,Binders,Binder B,1,165,165,25.55
2740,2023-11-04,CUST374,North,Technology,Laptops,Laptop A,9,805,7245,1714.77
2741,2023-07-24,CUST405,South,OfficeSupplies,Art,Art A,5,201,1005,56.14
2742,2023-09-05,CUST115,East,Furniture,Tables,Table A,9,657,5913,941.05
2743,2023-11-09,CUST239,West,OfficeSupplies,Art,Art A,8,526,4208,773.15
2744,2023-08-21,CUST195,North,Furniture,Bookcases,Bookcase B,9,693,6237,358.71
2745,2023-01-11,CUST446,West,Furniture,Bookcases,Bookcase A,6,168,1008,152.96
2746,2023-08-06,CUST206,East,Furniture,Bookcases,Bookcase A,7,828,5796,484.82
2747,2023-02-25,CUST118,South,Technology,Laptops,Laptop A,4,257,1028,110.26
2748,2023-10-18,CUST333,South,Technology,Laptops,Laptop A,4,419,1676,296.8
2749,2023-12-09,CUST196,West,Furniture,Chairs,Chair C,4,84,336,75.14
2750,2023-11-27,CUST440,West,Furniture,Tables,Table B,1,574,574,110.18
2751,2023-04-13,CUST396,South,OfficeSupplies,Art,Art A,7,644,4508,359.57
2752,2023-08-19,CUST362,North,Furniture,Tables,Table B,8,461,3688,522.37
2753,2023-11-29,CUST439,South,Technology,Accessories,Accessory B,7,296,2072,455.21
2754,2023-05-25,CUST130,South,Furniture,Chairs,Chair B,2,288,576,121.05
2755,2023-05-23,CUST223,South,Furniture,Tables,Table A,8,467,3736,231.71
2756,2023-06-19,CUST140,West,Technology,Phones,Phone B,5,717,3585,317.41
2757,2023-08-12,CUST368,West,Technology,Accessories,Accessory A,9,337,3033,587.25
2758,2023-04-19,CUST031,East,OfficeSupplies,Paper,Paper B,5,244,1220,74.1
2759,2023-11-06,CUST389,West,Furniture,Chairs,Chair A,9,375,3375,335.24
2760,2023-11-23,CUST422,East,Technology,Laptops,Laptop B,3,66,198,39.31
2761,2023-02-06,CUST119,South,Furniture,Bookcases,Bookcase A,2,602,1204,81.42
2762,2023-02-21,CUST091,South,OfficeSupplies,Binders,Binder A,1,341,341,84.61
2763,2023-08-26,CUST382,East,OfficeSupplies,Binders,Binder B,8,411,3288,768.57
2764,2023-03-05,CUST123,West,Furniture,Bookcases,Bookcase B,2,24,48,11.62
2765,2023-07-27,CUST019,South,Technology,Phones,Phone B,8,508,4064,222.38
2766,2023-02-07,CUST181,East,Furniture,Tables,Table A,9,616,5544,330.18
2767,2023-10-27,CUST444,South,Technology,Accessories,Accessory A,7,917,6419,482.22
2768,2023-06-25,CUST396,East,Furniture,Chairs,Chair B,9,107,963,194.9
2769,2023-08-12,CUST006,North,OfficeSupplies,Art,Art A,4,167,668,78.34
2770,2023-07-01,CUST249,North,OfficeSupplies,Binders,Binder B,5,214,1070,136.37
2771,2023-12-11,CUST096,West,Furniture,Chairs,Chair A,4,90,360,70.9
2772,2023-07-03,CUST121,West,Furniture,Chairs,Chair B,5,608,3040,527.66
2773,2023-05-13,CUST279,West,OfficeSupplies,Binders,Binder B,9,318,2862,215.3
2774,2023-02-15,CUST278,North,Technology,Phones,Phone C,8,383,3064,555.7
2775,2023-11-30,CUST039,West,OfficeSupplies,Paper,Paper B,5,694,3470,867.13
2776,2023-04-14,CUST161,South,Technology,Accessories,Accessory A,6,944,5664,1235.99
2777,2023-04-23,CUST318,North,Technology,Phones,Phone B,7,562,3934,669.26
2778,2023-04-28,CUST473,West,Technology,Phones,Phone B,3,938,2814,526.33
2779,2023-04-23,CUST044,West,Technology,Accessories,Accessory A,1,831,831,86.1
2780,2023-12-06,CUST402,West,Technology,Phones,Phone C,1,232,232,45.3
2781,2023-06-09,CUST394,North,Furniture,Bookcases,Bookcase A,6,842,5052,1231.62
2782,2023-07-09,CUST175,East,OfficeSupplies,Paper,Paper B,2,361,722,125.92
2783,2023-12-26,CUST438,North,Furniture,Chairs,Chair C,5,556,2780,468.43
2784,2023-03-23,CUST181,East,Furniture,Tables,Table B,3,324,972,50.55
2785,2023-09-19,CUST272,East,Technology,Phones,Phone A,8,244,1952,468.68
2786,2023-06-20,CUST295,South,OfficeSupplies,Art,Art A,1,885,885,151.12
2787,2023-05-18,CUST327,South,Furniture,Chairs,Chair C,7,133,931,118.92
2788,2023-10-04,CUST293,South,Technology,Accessories,Accessory B,4,540,2160,285.69
2789,2023-05-07,CUST234,West,OfficeSupplies,Paper,Paper A,1,609,609,54.95
2790,2023-08-13,CUST455,North,OfficeSupplies,Binders,Binder A,8,15,120,6.86
2791,2023-02-04,CUST447,West,Furniture,Tables,Table A,4,744,2976,481.88
2792,2023-05-21,CUST023,West,Technology,Accessories,Accessory B,3,233,699,42.27
2793,2023-03-21,CUST353,North,Furniture,Bookcases,Bookcase A,2,459,918,62.58
2794,2023-05-08,CUST190,South,Furniture,Tables,Table A,2,363,726,178.71
2795,2023-03-16,CUST034,West,Technology,Laptops,Laptop A,7,200,1400,129.3
2796,2023-07-13,CUST016,South,OfficeSupplies,Paper,Paper A,7,593,4151,961.16
2797,2023-05-04,CUST019,South,Technology,Phones,Phone A,7,618,4326,527.31
2798,2023-08-17,CUST450,South,Furniture,Bookcases,Bookcase B,9,514,4626,338.17
2799,2023-03-02,CUST026,West,Furniture,Bookcases,Bookcase A,7,619,4333,968.83
2800,2023-12-29,CUST157,North,OfficeSupplies,Paper,Paper A,7,710,4970,851.83
2801,2023-07-05,CUST326,South,OfficeSupplies,Art,Art A,1,829,829,201.83
2802,2023-04-02,CUST286,South,Furniture,Chairs,Chair B,7,973,6811,457.86
2803,2023-05-07,CUST193,East,Technology,Laptops,Laptop A,3,778,2334,184.12
2804,2023-04-02,CUST139,East,OfficeSupplies,Art,Art B,1,453,453,69.93
2805,2023-12-06,CUST449,South,OfficeSupplies,Art,Art A,4,711,2844,575.06
2806,2023-07-25,CUST287,West,Technology,Accessories,Accessory B,1,443,443,22.29
2807,2023-11-05,CUST145,East,Technology,Accessories,Accessory B,6,513,3078,267.06
2808,2023-12-08,CUST389,East,OfficeSupplies,Paper,Paper B,4,680,2720,581.4
2809,2023-05-29,CUST205,South,Technology,Laptops,Laptop B,6,489,2934,346.89
2810,2023-06-03,CUST439,South,Furniture,Bookcases,Bookcase B,7,472,3304,464.11
2811,2023-02-25,CUST228,South,Technology,Phones,Phone C,1,153,153,37.48
2812,2023-08-26,CUST272,East,OfficeSupplies,Binders,Binder A,8,344,2752,344.68
2813,2023-01-08,CUST344,East,Furniture,Chairs,Chair B,3,477,1431,261.05
2814,2023-03-07,CUST079,South,Technology,Phones,Phone C,6,640,3840,577.4
2815,2023-05-30,CUST046,East,Furniture,Bookcases,Bookcase A,1,95,95,18.41
2816,2023-08-06,CUST077,West,OfficeSupplies,Binders,Binder B,9,388,3492,298.37
2817,2023-11-19,CUST239,North,OfficeSupplies,Art,Art A,3,323,969,142.03
2818,2023-02-17,CUST191,West,OfficeSupplies,Binders,Binder A,1,812,812,127.24
2819,2023-02-26,CUST343,North,Technology,Phones,Phone C,4,452,1808,382.25
2820,2023-05-01,CUST226,West,Technology,Accessories,Accessory B,6,360,2160,512.6
2821,2023-02-12,CUST375,North,Technology,Phones,Phone B,7,159,1113,225.74
2822,2023-08-25,CUST293,South,Furniture,Tables,Table B,6,325,1950,137.22
2823,2023-01-22,CUST361,North,Furniture,Tables,Table B,8,669,5352,665.01
2824,2023-12-12,CUST456,West,Furniture,Chairs,Chair B,3,732,2196,159.53
2825,2023-09-10,CUST454,North,Furniture,Bookcases,Bookcase A,6,743,4458,705.1
2826,2023-11-12,CUST302,South,OfficeSupplies,Art,Art B,4,958,3832,810.72
2827,2023-09-24,CUST268,West,Furniture,Chairs,Chair A,2,555,1110,152.76
2828,2023-10-19,CUST052,North,Furniture,Tables,Table A,1,145,145,22.47
2829,2023-11-10,CUST184,East,OfficeSupplies,Binders,Binder B,8,717,5736,1327.16
2830,2023-11-07,CUST253,West,Furniture,Bookcases,Bookcase B,9,782,7038,985.04
2831,2023-08-18,CUST271,West,Technology,Phones,Phone B,3,815,2445,364.11
2832,2023-11-19,CUST056,North,Technology,Accessories,Accessory B,4,608,2432,557.54
2833,2023-10-30,CUST057,West,Furniture,Tables,Table A,2,75,150,13.44
2834,2023-03-23,CUST372,South,Furniture,Chairs,Chair A,9,604,5436,738.12
2835,2023-03-25,CUST482,East,OfficeSupplies,Paper,Paper B,7,938,6566,414.42
2836,2023-05-13,CUST395,East,Technology,Accessories,Accessory A,1,294,294,35.81
2837,2023-08-01,CUST148,South,Technology,Accessories,Accessory B,7,153,1071,215.65
2838,2023-10-05,CUST404,East,OfficeSupplies,Art,Art B,2,645,1290,98.12
2839,2023-12-19,CUST280,South,OfficeSupplies,Art,Art A,4,457,1828,106.63
2840,2023-12-17,CUST311,South,Furniture,Bookcases,Bookcase B,8,721,5768,580.49
2841,2023-01-26,CUST194,West,Technology,Phones,Phone B,6,754,4524,1018.59
2842,2023-03-16,CUST435,North,Furniture,Bookcases,Bookcase A,3,815,2445,375.07
2843,2023-12-03,CUST186,East,Furniture,Bookcases,Bookcase A,6,299,1794,196.4
2844,2023-10-12,CUST427,East,OfficeSupplies,Art,Art B,3,142,426,88.62
